03-13-2020 ,12:21:56 ,       9677.857, 250  ,            10  , 32  , 111  , 20.6630 ,- 42.5491 ,- 76.8757 ,- 59.2899 ,- 47.5529 ,- 72.8877 ,- 74.5874 ,- 75.2548 ,- 74.9195 ,- 73.6603 ,- 71.6910 ,- 66.3255 ,- 62.5546 ,- 50.6663 ,- 44.0450 ,- 30.0526 ,- 66.9239 ,- 68.9261 ,- 67.4729 ,- 67.3381 ,- 68.6663 ,- 64.8066 ,- 72.9140 ,- 71.8422 ,- 70.2083 ,- 63.7874 ,- 64.8625 ,- 56.4658 ,- 47.2340 ,- 40.8658 ,- 37.2954 , 20.9096 ,
03-13-2020 ,12:21:56 ,       9678.307, 250  ,            10  , 32  , 111  , 18.3880 ,- 43.6899 ,- 75.8335 ,- 58.4219 ,- 46.6619 ,- 70.6225 ,- 72.7102 ,- 73.5617 ,- 72.8877 ,- 71.8652 ,- 69.5836 ,- 64.3496 ,- 60.1677 ,- 49.9726 ,- 43.1902 ,- 27.4159 ,- 62.8998 ,- 66.3617 ,- 65.3294 ,- 65.9376 ,- 67.8148 ,- 63.6296 ,- 71.8192 ,- 71.4576 ,- 69.6296 ,- 64.3562 ,- 64.2050 ,- 56.5644 ,- 48.2367 ,- 40.7639 ,- 36.7989 , 21.1036 ,
03-13-2020 ,12:21:57 ,       9678.82, 250  ,             10  , 32  , 111  , 16.9052 ,- 40.5534 ,- 72.8055 ,- 56.4987 ,- 45.7710 ,- 70.6225 ,- 72.1184 ,- 72.8680 ,- 72.8877 ,- 71.5628 ,- 69.7874 ,- 64.3496 ,- 59.8718 ,- 50.9622 ,- 44.2356 ,- 34.3529 ,- 68.7880 ,- 70.0669 ,- 67.6669 ,- 67.3381 ,- 68.1962 ,- 64.0209 ,- 71.6220 ,- 70.7803 ,- 69.0477 ,- 62.1732 ,- 63.0773 ,- 54.8022 ,- 46.2345 ,- 39.8729 ,- 36.7989 , 20.8143 ,
03-13-2020 ,12:21:57 ,       9679.361, 250  ,            10  , 32  , 111  , 19.3775 ,- 40.4614 ,- 73.6406 ,- 57.7513 ,- 46.9611 ,- 72.2959 ,- 73.9957 ,- 75.0543 ,- 74.0483 ,- 73.0620 ,- 70.7869 ,- 65.6318 ,- 61.6603 ,- 51.6559 ,- 44.7091 ,- 33.3765 ,- 68.4921 ,- 69.8762 ,- 67.6669 ,- 67.4269 ,- 68.5710 ,- 64.0209 ,- 72.2170 ,- 72.0362 ,- 70.0176 ,- 64.2641 ,- 64.3003 ,- 56.9524 ,- 47.6910 ,- 40.6652 ,- 37.6932 , 20.9096 ,
03-13-2020 ,12:21:58 ,       9680.157, 250  ,            10  , 32  , 111  , 18.0921 ,- 44.5447 ,- 76.8757 ,- 58.8066 ,- 46.6619 ,- 71.8061 ,- 73.3052 ,- 74.2587 ,- 73.6603 ,- 72.3617 ,- 70.4877 ,- 65.5332 ,- 61.3611 ,- 50.5677 ,- 43.2855 ,- 26.0482 ,- 61.8214 ,- 65.2176 ,- 64.6455 ,- 65.5858 ,- 67.2494 ,- 63.9222 ,- 72.0165 ,- 71.1650 ,- 69.8203 ,- 63.3140 ,- 64.1129 ,- 56.3672 ,- 47.5102 ,- 40.4680 ,- 36.8976 , 21.0049 ,
03-13-2020 ,12:21:58 ,       9680.338, 250  ,            10  , 32  , 111  , 19.4762 ,- 43.3085 ,- 76.5633 ,- 59.0006 ,- 47.2570 ,- 71.8061 ,- 73.6011 ,- 74.1600 ,- 73.8543 ,- 72.6609 ,- 70.1852 ,- 65.5332 ,- 61.4598 ,- 50.3671 ,- 44.0450 ,- 29.0762 ,- 65.3524 ,- 68.1666 ,- 66.3025 ,- 66.6378 ,- 67.9102 ,- 63.8269 ,- 71.8192 ,- 71.6515 ,- 69.0477 ,- 63.6921 ,- 63.8302 ,- 57.1496 ,- 47.3261 ,- 39.9715 ,- 36.9995 , 20.9096 ,
03-13-2020 ,12:21:59 ,       9680.841, 250  ,            10  , 32  , 111  , 18.7825 ,- 45.3995 ,- 78.6510 ,- 60.2532 ,- 47.7534 ,- 72.4965 ,- 73.9957 ,- 74.8570 ,- 73.9496 ,- 72.9600 ,- 70.9874 ,- 65.6318 ,- 61.7589 ,- 50.3671 ,- 43.4762 ,- 27.1233 ,- 62.9984 ,- 66.1710 ,- 65.2307 ,- 66.1118 ,- 67.9102 ,- 64.4154 ,- 72.2170 ,- 71.7469 ,- 70.3069 ,- 63.7874 ,- 64.3003 ,- 56.7584 ,- 47.7830 ,- 40.3693 ,- 37.2954 , 21.2943 ,
03-13-2020 ,12:21:59 ,       9681.356, 250  ,            10  , 32  , 111  , 18.7825 ,- 46.3496 ,- 79.6965 ,- 60.5392 ,- 48.0493 ,- 72.6937 ,- 74.5874 ,- 75.0543 ,- 74.5315 ,- 73.1606 ,- 70.8888 ,- 65.3359 ,- 61.4598 ,- 50.6663 ,- 43.3808 ,- 25.6570 ,- 62.3113 ,- 66.5491 ,- 65.1354 ,- 66.1118 ,- 67.7228 ,- 63.7283 ,- 72.0165 ,- 71.8422 ,- 69.4357 ,- 64.0735 ,- 64.6751 ,- 57.0510 ,- 48.4176 ,- 41.2603 ,- 37.3940 , 22.1556 ,
03-13-2020 ,12:22:00 ,       9681.871, 250  ,            10  , 32  , 111  , 18.1907 ,- 45.2088 ,- 77.6088 ,- 59.3852 ,- 47.2570 ,- 72.2959 ,- 73.6011 ,- 74.3573 ,- 73.6603 ,- 72.4636 ,- 69.8861 ,- 65.5332 ,- 60.9633 ,- 50.6663 ,- 43.1902 ,- 26.5381 ,- 62.5085 ,- 65.6943 ,- 64.8428 ,- 65.5858 ,- 67.0620 ,- 63.3337 ,- 71.4214 ,- 70.6817 ,- 69.3370 ,- 62.8373 ,- 63.0773 ,- 55.2921 ,- 46.2345 ,- 39.8729 ,- 36.7989 , 22.2510 ,
03-13-2020 ,12:22:01 ,       9682.928, 250  ,            10  , 32  , 111  , 19.0784 ,- 44.2587 ,- 76.7737 ,- 59.0006 ,- 46.8625 ,- 71.6088 ,- 73.4039 ,- 74.2587 ,- 73.3710 ,- 72.8614 ,- 70.5896 ,- 65.0400 ,- 60.7628 ,- 50.5677 ,- 43.3808 ,- 28.6849 ,- 64.7672 ,- 67.4072 ,- 65.8159 ,- 66.6378 ,- 68.1009 ,- 64.0209 ,- 71.7206 ,- 71.5529 ,- 69.2417 ,- 63.5967 ,- 64.0176 ,- 56.3672 ,- 47.1452 ,- 40.2707 ,- 36.9995 , 20.9096 ,
03-13-2020 ,12:22:01 ,       9683.196, 250  ,            10  , 32  , 111  , 19.7721 ,- 44.7321 ,- 78.1283 ,- 60.0592 ,- 48.0493 ,- 72.9863 ,- 74.5874 ,- 75.2548 ,- 74.5315 ,- 73.5584 ,- 71.2899 ,- 66.0263 ,- 61.8576 ,- 51.1628 ,- 43.8543 ,- 26.6334 ,- 62.7025 ,- 65.9803 ,- 64.9414 ,- 65.7633 ,- 67.0620 ,- 63.4324 ,- 71.8192 ,- 70.7803 ,- 69.2417 ,- 63.5047 ,- 63.5474 ,- 56.0746 ,- 47.2340 ,- 39.8729 ,- 37.0981 , 21.0049 ,
03-13-2020 ,12:22:01 ,       9683.322, 250  ,            10  , 32  , 111  , 19.6734 ,- 44.8307 ,- 78.1283 ,- 60.0592 ,- 47.6548 ,- 72.3946 ,- 74.0943 ,- 75.0543 ,- 74.0483 ,- 72.7628 ,- 70.4877 ,- 65.2373 ,- 61.1639 ,- 49.6767 ,- 43.1902 ,- 27.2219 ,- 63.3896 ,- 66.2663 ,- 65.2307 ,- 65.8488 ,- 67.2494 ,- 63.7283 ,- 71.7206 ,- 71.3589 ,- 69.2417 ,- 63.4093 ,- 64.5830 ,- 57.1496 ,- 47.5989 ,- 40.5666 ,- 36.8976 , 20.7189 ,
03-13-2020 ,12:22:02 ,       9683.836, 250  ,            10  , 32  , 111  , 19.2789 ,- 38.1797 ,- 70.9250 ,- 55.4400 ,- 45.4751 ,- 69.9321 ,- 72.2170 ,- 73.2625 ,- 72.7891 ,- 71.7633 ,- 70.0866 ,- 64.7441 ,- 60.3683 ,- 50.8636 ,- 43.8543 ,- 33.7677 ,- 68.9852 ,- 70.2576 ,- 67.8609 ,- 67.4269 ,- 68.2883 ,- 63.7283 ,- 71.8192 ,- 71.3589 ,- 69.3370 ,- 63.2187 ,- 63.1726 ,- 55.4861 ,- 46.0537 ,- 39.2778 ,- 37.1967 , 20.7189 ,
03-13-2020 ,12:22:02 ,       9684.35, 250  ,             10  , 32  , 111  , 18.5852 ,- 43.0258 ,- 76.0406 ,- 59.0959 ,- 47.2570 ,- 72.1020 ,- 73.8970 ,- 74.7584 ,- 74.1469 ,- 72.9600 ,- 71.0894 ,- 65.7304 ,- 61.4598 ,- 51.0608 ,- 43.8543 ,- 29.4674 ,- 65.1584 ,- 67.6899 ,- 66.1085 ,- 66.1118 ,- 67.3447 ,- 63.4324 ,- 71.5200 ,- 70.8757 ,- 68.9491 ,- 62.9326 ,- 63.9255 ,- 55.8806 ,- 46.5074 ,- 40.6652 ,- 36.7989 , 21.5803 ,
03-13-2020 ,12:22:03 ,       9684.817, 250  ,            10  , 32  , 111  , 21.4554 ,- 40.1754 ,- 73.5354 ,- 57.4587 ,- 46.6619 ,- 70.8198 ,- 72.9074 ,- 73.6636 ,- 72.8877 ,- 71.8652 ,- 70.0866 ,- 64.6455 ,- 60.6641 ,- 50.1699 ,- 43.2855 ,- 33.3765 ,- 69.6724 ,- 70.9217 ,- 68.6400 ,- 68.3902 ,- 69.0444 ,- 64.6094 ,- 72.6148 ,- 71.8422 ,- 70.0176 ,- 63.6921 ,- 63.4554 ,- 55.2921 ,- 46.5995 ,- 39.3765 ,- 36.8976 , 20.8143 ,
03-13-2020 ,12:22:03 ,       9685.349, 250  ,            10  , 32  , 111  , 19.5748 ,- 45.3995 ,- 78.5491 ,- 60.5392 ,- 47.7534 ,- 72.6937 ,- 74.2915 ,- 75.0543 ,- 74.3376 ,- 72.9600 ,- 71.0894 ,- 65.4346 ,- 60.6641 ,- 50.6663 ,- 43.3808 ,- 29.5660 ,- 66.1381 ,- 68.2620 ,- 66.7924 ,- 67.1639 ,- 68.5710 ,- 64.1195 ,- 72.4143 ,- 71.2636 ,- 69.3370 ,- 63.4093 ,- 64.4877 ,- 56.3672 ,- 47.0532 ,- 40.4680 ,- 36.9995 , 21.2943 ,
03-13-2020 ,12:22:04 ,       9685.867, 250  ,            10  , 32  , 111  , 17.9934 ,- 44.7321 ,- 77.1913 ,- 59.2899 ,- 47.0597 ,- 71.4115 ,- 73.2066 ,- 73.7622 ,- 72.8877 ,- 71.7633 ,- 69.8861 ,- 64.8428 ,- 59.8718 ,- 49.7754 ,- 43.3808 ,- 29.1748 ,- 65.2537 ,- 67.7852 ,- 66.3025 ,- 66.9896 ,- 68.0055 ,- 63.8269 ,- 72.3157 ,- 71.6515 ,- 70.0176 ,- 64.0735 ,- 64.0176 ,- 56.2685 ,- 47.5102 ,- 40.5666 ,- 37.0981 , 21.1989 ,
03-13-2020 ,12:22:04 ,       9686.327, 250  ,            10  , 32  , 111  , 17.0038 ,- 42.7397 ,- 74.7880 ,- 58.4219 ,- 47.0597 ,- 72.4965 ,- 74.2915 ,- 74.9557 ,- 74.5315 ,- 73.4598 ,- 71.4904 ,- 66.4241 ,- 62.2554 ,- 51.8532 ,- 44.6170 ,- 30.7365 ,- 66.2367 ,- 68.4526 ,- 66.8877 ,- 67.0751 ,- 68.3836 ,- 64.2181 ,- 72.4143 ,- 71.6515 ,- 70.0176 ,- 63.8828 ,- 64.5830 ,- 56.4658 ,- 47.5102 ,- 40.5666 ,- 36.7989 , 21.2943 ,
03-13-2020 ,12:22:05 ,       9686.854, 250  ,            10  , 32  , 111  , 19.9693 ,- 41.8850 ,- 75.6263 ,- 58.8066 ,- 47.1584 ,- 71.9047 ,- 73.7984 ,- 74.4592 ,- 73.8543 ,- 72.6609 ,- 70.4877 ,- 65.3359 ,- 61.7589 ,- 50.6663 ,- 44.1403 ,- 31.5189 ,- 67.7096 ,- 69.3074 ,- 67.4729 ,- 67.8641 ,- 69.1398 ,- 64.8066 ,- 73.1113 ,- 72.6181 ,- 70.6948 ,- 65.1189 ,- 64.7704 ,- 57.9321 ,- 49.2362 ,- 41.5595 ,- 37.3940 , 20.1436 ,
03-13-2020 ,12:22:05 ,       9687.376, 250  ,            10  , 32  , 111  , 20.3638 ,- 39.5080 ,- 72.5951 ,- 56.7880 ,- 46.1688 ,- 71.7041 ,- 73.4039 ,- 74.6565 ,- 74.2422 ,- 73.1606 ,- 71.3885 ,- 65.9277 ,- 61.8576 ,- 50.8636 ,- 43.7622 ,- 33.3765 ,- 69.8663 ,- 71.2077 ,- 68.9359 ,- 68.8274 ,- 69.8959 ,- 65.5924 ,- 73.7096 ,- 72.5195 ,- 70.9841 ,- 64.3562 ,- 64.9578 ,- 57.1496 ,- 47.3261 ,- 40.7639 ,- 36.9995 , 21.6789 ,
03-13-2020 ,12:22:06 ,       9687.865, 250  ,            10  , 32  , 111  , 20.4658 ,- 43.7852 ,- 77.7140 ,- 59.9639 ,- 47.7534 ,- 72.6937 ,- 74.8833 ,- 75.6526 ,- 74.6302 ,- 73.2592 ,- 71.4904 ,- 66.4241 ,- 61.3611 ,- 51.2614 ,- 44.6170 ,- 31.0323 ,- 68.0022 ,- 70.1622 ,- 68.3507 ,- 68.7420 ,- 69.8959 ,- 65.5924 ,- 73.9069 ,- 73.8740 ,- 71.1781 ,- 65.4970 ,- 65.7074 ,- 57.4422 ,- 48.6017 ,- 41.4576 ,- 38.0877 , 20.2389 ,
03-13-2020 ,12:22:06 ,       9688.359, 250  ,            10  , 32  , 111  , 20.3638 ,- 44.4493 ,- 77.6088 ,- 59.7699 ,- 47.4543 ,- 72.7924 ,- 74.2915 ,- 75.2548 ,- 74.6302 ,- 73.1606 ,- 71.4904 ,- 66.1250 ,- 62.3540 ,- 50.8636 ,- 44.2356 ,- 30.3485 ,- 67.8050 ,- 70.0669 ,- 68.4461 ,- 68.4789 ,- 69.5178 ,- 65.3984 ,- 74.0055 ,- 72.8088 ,- 70.9841 ,- 64.3562 ,- 64.7704 ,- 57.3436 ,- 47.0532 ,- 40.9644 ,- 37.5945 , 21.8696 ,
03-13-2020 ,12:22:07 ,       9688.845, 250  ,            10  , 32  , 111  , 20.5644 ,- 42.6444 ,- 75.8335 ,- 58.7113 ,- 47.0597 ,- 71.2143 ,- 73.4992 ,- 74.4592 ,- 73.5650 ,- 72.5622 ,- 70.3858 ,- 65.3359 ,- 61.3611 ,- 49.8740 ,- 44.0450 ,- 29.6647 ,- 66.5294 ,- 69.2121 ,- 67.8609 ,- 68.2159 ,- 69.2351 ,- 65.2011 ,- 73.7096 ,- 73.3907 ,- 70.7902 ,- 65.4970 ,- 65.4247 ,- 57.5409 ,- 48.3288 ,- 41.2603 ,- 37.6932 , 20.3343 ,
03-13-2020 ,12:22:07 ,       9689.353, 250  ,            10  , 32  , 111  , 18.9797 ,- 43.4039 ,- 76.4614 ,- 59.1946 ,- 47.4543 ,- 72.5951 ,- 74.0943 ,- 74.7584 ,- 74.2422 ,- 73.0620 ,- 70.9874 ,- 65.8291 ,- 61.7589 ,- 50.1699 ,- 43.5682 ,- 29.4674 ,- 65.2537 ,- 68.0713 ,- 66.8877 ,- 67.0751 ,- 68.4789 ,- 64.6094 ,- 73.0126 ,- 72.0362 ,- 70.5009 ,- 64.2641 ,- 64.4877 ,- 56.2685 ,- 47.3261 ,- 40.9644 ,- 37.7918 , 21.2943 ,
03-13-2020 ,12:22:08 ,       9689.88, 250  ,             10  , 32  , 111  , 19.9693 ,- 38.3704 ,- 71.9705 ,- 56.6893 ,- 46.7639 ,- 71.6088 ,- 73.7984 ,- 74.9557 ,- 73.8543 ,- 73.1606 ,- 71.0894 ,- 65.8291 ,- 61.3611 ,- 51.5573 ,- 44.6170 ,- 33.0839 ,- 68.1995 ,- 69.8762 ,- 68.0581 ,- 68.0417 ,- 68.8570 ,- 64.4154 ,- 72.4143 ,- 72.6181 ,- 70.0176 ,- 64.5502 ,- 64.7704 ,- 57.1496 ,- 47.7830 ,- 40.6652 ,- 37.0981 , 22.7310 ,
03-13-2020 ,12:22:08 ,       9690.416, 250  ,            10  , 32  , 111  , 19.6734 ,- 42.1677 ,- 75.8335 ,- 58.7113 ,- 47.3556 ,- 72.7924 ,- 74.7847 ,- 75.7513 ,- 75.1135 ,- 73.7589 ,- 72.0921 ,- 66.5228 ,- 62.1567 ,- 51.5573 ,- 44.0450 ,- 30.4439 ,- 66.6280 ,- 69.2121 ,- 67.5715 ,- 68.2159 ,- 69.5178 ,- 65.6910 ,- 74.2061 ,- 73.1968 ,- 71.9540 ,- 65.4017 ,- 65.8028 ,- 57.7348 ,- 48.7825 ,- 41.8554 ,- 37.5945 , 21.8696 ,
03-13-2020 ,12:22:09 ,       9690.879, 250  ,            10  , 32  , 111  , 19.1803 ,- 45.0181 ,- 78.1283 ,- 60.1546 ,- 47.9507 ,- 72.8877 ,- 74.7847 ,- 75.6526 ,- 74.5315 ,- 73.5584 ,- 71.1913 ,- 66.2269 ,- 61.8576 ,- 50.4691 ,- 44.3310 ,- 29.7600 ,- 66.9239 ,- 69.2121 ,- 67.7655 ,- 67.9529 ,- 69.2351 ,- 65.2011 ,- 73.1113 ,- 72.9074 ,- 70.5962 ,- 64.5502 ,- 65.2373 ,- 57.8335 ,- 48.0559 ,- 41.6581 ,- 37.2954 , 21.6789 ,
03-13-2020 ,12:22:09 ,       9691.354, 250  ,            10  , 32  , 111  , 20.9589 ,- 42.8351 ,- 76.2510 ,- 58.7113 ,- 46.8625 ,- 71.6088 ,- 73.2066 ,- 74.3573 ,- 73.5650 ,- 72.5622 ,- 69.8861 ,- 65.3359 ,- 61.5617 ,- 49.9726 ,- 43.3808 ,- 32.6926 ,- 69.7677 ,- 71.6844 ,- 69.7151 ,- 69.8795 ,- 71.0302 ,- 67.2625 ,- 75.2976 ,- 74.3573 ,- 72.6313 ,- 65.8784 ,- 66.1776 ,- 57.2482 ,- 48.6017 ,- 41.1617 ,- 37.1967 , 20.3343 ,
03-13-2020 ,12:22:10 ,       9691.853, 250  ,            10  , 32  , 111  , 18.6838 ,- 45.6855 ,- 78.8614 ,- 60.4439 ,- 47.5529 ,- 72.6937 ,- 74.0943 ,- 74.6565 ,- 74.0483 ,- 72.8614 ,- 70.7869 ,- 65.2373 ,- 60.7628 ,- 50.4691 ,- 44.1403 ,- 28.3923 ,- 65.1584 ,- 68.0713 ,- 66.7924 ,- 67.3381 ,- 68.5710 ,- 64.4154 ,- 72.5162 ,- 72.1315 ,- 69.9189 ,- 63.9781 ,- 64.7704 ,- 57.4422 ,- 47.5989 ,- 41.1617 ,- 37.0981 , 20.7189 ,
03-13-2020 ,12:22:11 ,       9692.957, 250  ,            10  , 32  , 111  , 18.2893 ,- 41.6943 ,- 74.3705 ,- 57.7513 ,- 46.7639 ,- 71.6088 ,- 72.8088 ,- 74.0614 ,- 73.6603 ,- 72.6609 ,- 70.6883 ,- 65.5332 ,- 61.0620 ,- 51.2614 ,- 44.9030 ,- 31.6176 ,- 67.4137 ,- 69.7809 ,- 67.7655 ,- 68.4789 ,- 69.6132 ,- 65.3984 ,- 73.7096 ,- 72.5195 ,- 71.1781 ,- 64.6422 ,- 64.7704 ,- 56.6598 ,- 47.8718 ,- 40.4680 ,- 37.5945 , 20.8143 ,
03-13-2020 ,12:22:11 ,       9693.012, 250  ,            10  , 32  , 111  , 18.1907 ,- 44.7321 ,- 77.8159 ,- 59.9639 ,- 47.9507 ,- 72.8877 ,- 74.8833 ,- 75.7513 ,- 74.9195 ,- 73.7589 ,- 71.5891 ,- 66.5228 ,- 61.5617 ,- 50.5677 ,- 43.4762 ,- 27.9058 ,- 64.0767 ,- 67.1211 ,- 66.1085 ,- 66.8121 ,- 68.1962 ,- 63.9222 ,- 72.5162 ,- 72.3288 ,- 70.2083 ,- 64.3562 ,- 65.2373 ,- 57.6362 ,- 48.0559 ,- 41.3589 ,- 37.2954 , 22.1556 ,
03-13-2020 ,12:22:11 ,       9693.399, 250  ,            10  , 32  , 111  , 18.3880 ,- 47.2044 ,- 79.9069 ,- 60.9272 ,- 47.9507 ,- 72.8877 ,- 74.0943 ,- 75.0543 ,- 73.9496 ,- 72.8614 ,- 70.8888 ,- 66.4241 ,- 61.3611 ,- 50.7650 ,- 44.1403 ,- 27.2219 ,- 63.7841 ,- 67.3118 ,- 66.8877 ,- 67.5157 ,- 69.0444 ,- 64.9052 ,- 73.7096 ,- 73.0028 ,- 71.2735 ,- 65.2143 ,- 65.0499 ,- 57.3436 ,- 48.9633 ,- 41.7567 ,- 38.2882 , 20.8143 ,
03-13-2020 ,12:22:12 ,       9693.853, 250  ,            10  , 32  , 111  , 17.3984 ,- 47.2998 ,- 80.5315 ,- 61.3085 ,- 48.3452 ,- 73.0850 ,- 74.5874 ,- 75.5540 ,- 74.6302 ,- 73.4598 ,- 71.0894 ,- 66.0263 ,- 60.1677 ,- 50.8636 ,- 43.5682 ,- 24.7792 ,- 60.7430 ,- 65.0302 ,- 64.8428 ,- 66.3748 ,- 68.0055 ,- 64.3167 ,- 72.8154 ,- 72.4241 ,- 70.1129 ,- 64.7376 ,- 65.7074 ,- 57.5409 ,- 48.2367 ,- 41.6581 ,- 37.1967 , 21.1036 ,
03-13-2020 ,12:22:12 ,       9694.365, 250  ,            10  , 32  , 111  , 19.3775 ,- 44.6400 ,- 77.5036 ,- 59.8652 ,- 47.2570 ,- 71.9047 ,- 73.4039 ,- 74.1600 ,- 73.7589 ,- 72.6609 ,- 70.4877 ,- 65.3359 ,- 61.1639 ,- 50.9622 ,- 44.4263 ,- 29.7600 ,- 66.1381 ,- 68.6433 ,- 67.4729 ,- 67.7754 ,- 69.2351 ,- 64.9052 ,- 73.1113 ,- 72.6181 ,- 70.8888 ,- 64.6422 ,- 64.4877 ,- 57.3436 ,- 47.7830 ,- 40.6652 ,- 37.8904 , 21.1036 ,
03-13-2020 ,12:22:13 ,       9694.844, 250  ,            10  , 32  , 111  , 18.9797 ,- 45.5902 ,- 79.0718 ,- 60.7332 ,- 47.6548 ,- 72.5951 ,- 74.1929 ,- 74.8570 ,- 74.1469 ,- 73.1606 ,- 70.7869 ,- 65.5332 ,- 60.4669 ,- 49.7754 ,- 42.8088 ,- 28.0011 ,- 63.8828 ,- 67.0258 ,- 65.8159 ,- 66.5491 ,- 68.0055 ,- 63.9222 ,- 72.3157 ,- 71.5529 ,- 69.7250 ,- 63.8828 ,- 64.7704 ,- 56.3672 ,- 47.7830 ,- 41.3589 ,- 37.2954 , 22.0603 ,
03-13-2020 ,12:22:13 ,       9695.389, 250  ,            10  , 32  , 111  , 18.5852 ,- 44.1633 ,- 76.8757 ,- 59.1946 ,- 47.1584 ,- 72.0033 ,- 73.6011 ,- 74.4592 ,- 73.9496 ,- 72.8614 ,- 70.8888 ,- 65.4346 ,- 60.8647 ,- 50.5677 ,- 44.0450 ,- 26.9293 ,- 63.4915 ,- 66.1710 ,- 65.6220 ,- 66.3748 ,- 68.1962 ,- 64.2181 ,- 72.9140 ,- 72.1315 ,- 70.5009 ,- 64.8329 ,- 64.3003 ,- 56.4658 ,- 48.0559 ,- 40.6652 ,- 37.2954 , 20.7189 ,
03-13-2020 ,12:22:14 ,       9695.851, 250  ,            10  , 32  , 111  , 14.6301 ,- 40.7441 ,- 71.4477 ,- 56.0154 ,- 45.7710 ,- 70.5239 ,- 72.2170 ,- 73.2625 ,- 72.8877 ,- 72.0625 ,- 70.0866 ,- 64.5469 ,- 59.6713 ,- 50.7650 ,- 43.8543 ,- 32.5940 ,- 66.1381 ,- 67.7852 ,- 66.2072 ,- 66.3748 ,- 68.0055 ,- 63.8269 ,- 71.8192 ,- 70.7803 ,- 69.4357 ,- 63.3140 ,- 64.3003 ,- 55.5847 ,- 46.7803 ,- 40.2707 ,- 36.9995 , 20.7189 ,
03-13-2020 ,12:22:14 ,       9696.406, 250  ,            10  , 32  , 111  , 18.9797 ,- 45.6855 ,- 78.8614 ,- 60.2532 ,- 47.7534 ,- 72.1020 ,- 73.6998 ,- 73.8609 ,- 73.2724 ,- 72.1644 ,- 69.7874 ,- 64.5469 ,- 60.3683 ,- 49.5781 ,- 43.1902 ,- 25.1704 ,- 61.5288 ,- 65.5036 ,- 64.6455 ,- 65.8488 ,- 67.7228 ,- 63.8269 ,- 72.1184 ,- 71.7469 ,- 70.3069 ,- 64.5502 ,- 64.2050 ,- 57.3436 ,- 48.2367 ,- 40.7639 ,- 37.2954 , 21.1036 ,
